price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
-1.0;7.87;7.24;11.9;15.63;19.32;7.569999999999031;34.82083333333336
-1.49;8.96;7.87;7.24;11.9;18.26;8.035833333332365;34.505119047619075
-1.8;9.15;8.96;7.87;7.24;17.63;8.520833333332366;34.2114285714286
-2.05;10.41;9.15;8.96;7.87;18.02;9.058749999999032;33.93797619047622
-2.03;11.73;10.41;9.15;8.96;18.49;9.633749999999031;33.676250000000024
-1.83;13.0;11.73;10.41;9.15;18.84;10.252083333332365;33.443154761904786
-0.41;20.27;13.0;11.73;10.41;19.41;11.100833333332366;33.21886904761908
-0.06;57.82;20.27;13.0;11.73;20.71;13.3816666666657;33.18821428571431
0.01;59.84;57.82;20.27;13.0;21.0;15.732083333332364;33.157857142857175
2.11;58.1;59.84;57.82;20.27;21.03;17.968333333332364;33.1239285714286
2.15;56.74;58.1;59.84;57.82;21.13;20.189583333332365;33.097261904761936
0.03;42.93;56.74;58.1;59.84;21.02;21.863333333332363;33.003154761904796
0.0;24.53;42.93;56.74;58.1;20.53;22.74249999999903;32.83797619047622
-0.01;23.32;24.53;42.93;56.74;20.08;23.59208333333237;32.7001785714286
-0.01;22.9;23.32;24.53;42.93;20.03;24.4029166666657;32.54315476190479
0.49;22.99;22.9;23.32;24.53;20.17;25.15999999999903;32.388869047619075
3.41;21.03;22.99;22.9;23.32;20.33;25.534583333332364;32.207619047619076
10.3;20.75;21.03;22.99;22.9;59.9;24.934583333332366;31.989642857142886
10.39;18.77;20.75;21.03;22.99;35.68;24.0279166666657;31.778809523809556
3.5;14.54;18.77;20.75;21.03;18.62;24.024583333332362;31.66589285714289
0.08;11.08;14.54;18.77;20.75;15.13;23.812499999999034;31.567678571428605
1.44;7.43;11.08;14.54;18.77;10.14;23.470833333332365;31.45857142857146
0.01;0.8;7.43;11.08;14.54;3.48;23.008333333332363;31.318154761904793
-0.01;-0.01;0.8;7.43;11.08;2.76;22.70624999999903;31.187261904761936
-0.1;-1.0;-0.01;0.8;7.43;0.01;22.336666666665696;31.066309523809558
-0.05;-1.49;-1.0;-0.01;0.8;2.62;21.901249999999028;30.948750000000036
-0.06;-1.8;-1.49;-1.0;-0.01;3.48;21.44499999999903;30.83309523809527
-0.04;-2.05;-1.8;-1.49;-1.0;11.48;20.925833333332363;30.71363095238098
-0.01;-2.03;-2.05;-1.8;-1.49;15.05;20.35249999999903;30.591488095238127
-0.1;-1.83;-2.03;-2.05;-1.8;16.34;19.734583333332363;30.468452380952414
0.0;-0.41;-1.83;-2.03;-2.05;18.22;18.8729166666657;30.350476190476222
1.05;-0.06;-0.41;-1.83;-2.03;18.76;16.46124999999903;30.22684523809527
8.87;0.01;-0.06;-0.41;-1.83;58.2;13.968333333332362;30.101904761904795
9.83;2.11;0.01;-0.06;-0.41;53.76;11.635416666665696;29.989285714285746
10.87;2.15;2.11;0.01;-0.06;49.93;9.360833333332362;29.876309523809553
12.81;0.03;2.15;2.11;0.01;44.65;7.573333333332362;29.75136904761907
13.82;0.0;0.03;2.15;2.11;40.58;6.551249999999029;29.62916666666669
9.62;-0.01;0.0;0.03;2.15;39.13;5.579166666665696;29.50958333333336
12.99;-0.01;-0.01;0.0;0.03;49.43;4.624583333332362;29.390297619047644
15.72;0.49;-0.01;-0.01;0.0;55.06;3.687083333332362;29.273154761904784
22.1;3.41;0.49;-0.01;-0.01;57.93;2.952916666665695;29.1724404761905
35.25;10.3;3.41;0.49;-0.01;57.86;2.5174999999990284;28.877202380952408
36.88;10.39;10.3;3.41;0.49;57.33;2.168333333332362;28.726666666666695
35.3;3.5;10.39;10.3;3.41;13.42;1.708333333332362;28.636666666666695
29.05;0.08;3.5;10.39;10.3;1.97;1.2499999999990286;28.547083333333358
24.52;1.44;0.08;3.5;10.39;0.01;1.0004166666656953;28.49529761904764
24.44;0.01;1.44;0.08;3.5;-0.01;0.9674999999990287;28.474642857142882
21.24;-0.01;0.01;1.44;0.08;-0.31;0.9674999999990287;28.458154761904787
11.78;-0.1;-0.01;0.01;1.44;-0.42;1.0049999999990287;28.45750000000002
10.65;-0.05;-0.1;-0.01;0.01;-1.72;1.0649999999990285;28.441607142857162
9.67;-0.06;-0.05;-0.1;-0.01;-1.78;1.1374999999990287;28.420535714285734
4.99;-0.04;-0.06;-0.05;-0.1;-1.77;1.2212499999990287;28.35196428571431
7.01;-0.01;-0.04;-0.06;-0.05;-1.41;1.3054166666656954;28.262321428571447
15.03;-0.1;-0.01;-0.04;-0.06;-0.11;1.3774999999990287;28.164464285714303
34.2;0.0;-0.1;-0.01;-0.04;5.91;1.3945833333323618;28.05601190476192
55.44;1.05;0.0;-0.1;-0.01;19.17;1.440833333332362;27.950595238095254
60.82;8.87;1.05;0.0;-0.1;20.56;1.8099999999990286;27.656964285714302
56.86;9.83;8.87;1.05;0.0;59.93;2.131666666665695;27.395476190476206
52.93;10.87;9.83;8.87;1.05;77.01;2.4949999999990284;27.1629761904762
43.79;12.81;10.87;9.83;8.87;69.56;3.027499999999028;26.9734523809524
48.02;13.82;12.81;10.87;9.83;68.55;3.603333333332362;26.814166666666683
48.54;9.62;13.82;12.81;10.87;73.19;4.004583333332362;26.63851190476192
53.98;12.99;9.62;13.82;12.81;80.57;4.546249999999029;26.42160714285715
55.79;15.72;12.99;9.62;13.82;95.26;5.180833333332362;26.187440476190485
60.72;22.1;15.72;12.99;9.62;108.43;5.959583333332362;25.974166666666676
68.47;35.25;22.1;15.72;12.99;127.33;6.999166666665695;25.839583333333344
68.78;36.88;35.25;22.1;15.72;116.1;8.102916666665694;25.717857142857156
61.84;35.3;36.88;35.25;22.1;107.52;9.427916666665695;25.84809523809525
60.48;29.05;35.3;36.88;35.25;91.98;10.634999999999028;26.009285714285728
59.65;24.52;29.05;35.3;36.88;86.51;11.596666666665696;26.155178571428586
56.3;24.44;24.52;29.05;35.3;83.37;12.614583333332362;26.3007142857143
52.29;21.24;24.44;24.52;29.05;78.36;13.499999999999028;26.42898809523811
53.8;11.78;21.24;24.44;24.52;70.21;13.99499999999903;26.501607142857157
53.17;10.65;11.78;21.24;24.44;67.14;14.440833333332362;26.57523809523811
53.2;9.67;10.65;11.78;21.24;67.71;14.84624999999903;26.643392857142867
53.21;4.99;9.67;10.65;11.78;65.82;15.055833333332364;26.683630952380966
54.56;7.01;4.99;9.67;10.65;65.57;15.348333333332363;26.733750000000015
57.22;15.03;7.01;4.99;9.67;67.71;15.97874999999903;26.82386904761906
61.14;34.2;15.03;7.01;4.99;76.55;17.40374999999903;26.992261904761914
69.07;55.44;34.2;15.03;7.01;90.6;19.66999999999903;27.20815476190477
74.4;60.82;55.44;34.2;15.03;95.93;21.83458333333236;27.447797619047623
68.29;56.86;60.82;55.44;34.2;84.93;23.794166666665692;27.429523809523808
63.9;52.93;56.86;60.82;55.44;77.15;25.54666666666569;27.286190476190477
62.2;43.79;52.93;56.86;60.82;68.42;26.837499999999025;27.132797619047615
61.6;48.02;43.79;52.93;56.86;66.47;28.262499999999022;27.010595238095238
61.35;48.54;48.02;43.79;52.93;66.59;29.88416666666569;26.863869047619048
61.82;53.98;48.54;48.02;43.79;70.21;31.592083333332354;26.70559523809524
61.85;55.79;53.98;48.54;48.02;62.64;33.26166666666568;26.47065476190476
62.63;60.72;55.79;53.98;48.54;63.73;34.87083333333235;26.186666666666664
64.85;68.47;60.72;55.79;53.98;71.9;36.25499999999902;25.836309523809526
63.81;68.78;68.47;60.72;55.79;61.42;37.58416666666569;25.554642857142852
62.16;61.84;68.78;68.47;60.72;58.45;38.689999999999024;25.28273809523809
60.42;60.48;61.84;68.78;68.47;56.72;39.99958333333236;25.09523809523809
58.85;59.65;60.48;61.84;68.78;53.92;41.46333333333236;24.935357142857136
58.04;56.3;59.65;60.48;61.84;22.56;42.79083333333236;24.774226190476185
55.06;52.29;56.3;59.65;60.48;24.17;44.084583333332354;24.619047619047613
53.23;53.8;52.29;56.3;59.65;18.39;45.83541666666569;24.521369047619043
52.37;53.17;53.8;52.29;56.3;18.46;47.607083333332355;24.43821428571428
50.65;53.2;53.17;53.8;52.29;18.5;49.420833333332354;24.35184523809523
