price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
127.96;220.69;254.79;266.68;300.72;28.11;327.52125000000007;263.1031547619049
234.53;253.71;220.69;254.79;266.68;29.08;322.57416666666677;263.9550595238096
278.19;282.13;253.71;220.69;254.79;265.05;317.2708333333334;264.90964285714296
341.6;321.49;282.13;253.71;220.69;306.56;310.7079166666668;266.1369047619049
354.14;350.93;321.49;282.13;253.71;319.32;306.5800000000001;267.8204761904763
351.32;304.83;350.93;321.49;282.13;314.94;302.85583333333346;269.3200000000001
344.95;375.76;304.83;350.93;321.49;316.25;303.7137500000001;271.3622023809525
294.92;353.61;375.76;304.83;350.93;287.86;307.9520833333334;273.2917261904763
263.6;119.97;353.61;375.76;304.83;281.98;302.4237500000001;273.84000000000015
232.24;15.06;119.97;353.61;375.76;255.06;292.2395833333334;273.794642857143
194.3;6.97;15.06;119.97;353.61;201.28;281.63083333333344;273.7761904761906
190.91;4.91;6.97;15.06;119.97;101.05;271.0129166666668;273.76476190476205
181.15;3.28;4.91;6.97;15.06;136.92;260.35750000000013;273.74375000000015
75.04;4.7;3.28;4.91;6.97;135.86;249.08000000000013;273.6170833333334
75.08;3.85;4.7;3.28;4.91;135.22;234.44083333333347;273.4681547619049
187.7;15.37;3.85;4.7;3.28;135.44;219.29583333333346;272.04285714285726
180.63;24.6;15.37;3.85;4.7;133.03;204.27125000000015;270.62636904761916
166.18;26.18;24.6;15.37;3.85;109.45;189.61208333333352;269.45613095238105
125.12;25.4;26.18;24.6;15.37;97.62;175.6679166666668;268.5283333333335
104.85;79.04;25.4;26.18;24.6;91.68;164.17916666666682;267.9242857142859
1.83;18.92;79.04;25.4;26.18;81.03;151.39958333333348;266.8886309523811
1.6;9.94;18.92;79.04;25.4;77.9;139.28375000000014;265.8995833333335
1.51;3.92;9.94;18.92;79.04;77.9;128.33541666666682;264.96982142857155
1.52;87.03;3.92;9.94;18.92;109.76;121.34541666666684;264.4134523809525
1.74;127.96;87.03;3.92;9.94;172.0;117.48166666666684;265.0077976190477
