price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
0.01;0.35;1.04;1.6;1.95;18.43;43.49458333333239;47.82547619047613
3.42;0.0;0.35;1.04;1.6;13.22;42.32999999999905;47.64595238095232
6.45;0.0;0.0;0.35;1.04;11.16;41.04124999999906;47.468035714285655
14.18;0.0;0.0;0.0;0.35;9.99;39.81916666666572;47.27255952380946
15.32;2.61;0.0;0.0;0.0;11.11;37.430833333332394;47.07494047619041
21.37;14.36;2.61;0.0;0.0;17.23;34.916666666665726;46.79499999999993
35.97;14.68;14.36;2.61;0.0;19.78;32.19749999999906;46.50660714285708
45.47;12.44;14.68;14.36;2.61;21.43;30.007916666665725;46.23726190476184
47.98;5.0;12.44;14.68;14.36;20.78;27.71749999999906;45.951130952380886
42.91;4.92;5.0;12.44;14.68;16.91;25.21458333333239;45.77083333333327
30.09;6.64;4.92;5.0;12.44;13.2;23.00916666666572;45.59523809523803
30.45;3.48;6.64;4.92;5.0;12.22;20.759583333332387;45.419583333333264
31.04;0.19;3.48;6.64;4.92;13.0;18.417499999999055;45.22815476190469
33.9;0.01;0.19;3.48;6.64;67.07;15.784583333332387;45.041964285714215
51.7;2.4;0.01;0.19;3.48;73.22;13.312499999999053;44.85416666666659
56.58;6.0;2.4;0.01;0.19;85.82;11.051249999999053;44.664166666666596
72.83;5.37;6.0;2.4;0.01;106.98;8.838749999999054;44.48101190476183
49.55;1.98;5.37;6.0;2.4;88.11;6.789583333332387;44.31428571428564
38.6;0.0;1.98;5.37;6.0;78.99;5.063333333332387;44.157380952380876
41.87;-0.09;0.0;1.98;5.37;72.78;4.041249999999053;44.004999999999924
40.54;-0.15;-0.09;0.0;1.98;70.7;3.5324999999990525;43.858690476190404
36.58;-0.98;-0.15;-0.09;0.0;65.62;3.410416666665719;43.7364285714285
33.35;0.0;-0.98;-0.15;-0.09;60.88;3.3437499999990528;43.621428571428496
33.51;0.0;0.0;-0.98;-0.15;53.49;3.300416666665719;43.50904761904754
31.74;0.01;0.0;0.0;-0.98;50.2;3.2862499999990527;43.39940476190469
31.27;3.42;0.01;0.0;0.0;49.11;3.4287499999990527;43.341071428571354
30.88;6.45;3.42;0.01;0.0;48.99;3.697499999999053;43.31303571428564
30.51;14.18;6.45;3.42;0.01;47.31;4.288333333332386;43.33797619047612
30.72;15.32;14.18;6.45;3.42;44.92;4.81791666666572;43.363035714285644
30.87;21.37;15.32;14.18;6.45;47.8;5.1099999999990535;43.3876785714285
33.76;35.97;21.37;15.32;14.18;46.15;5.997083333332387;43.48404761904755
35.08;45.47;35.97;21.37;15.32;43.03;7.373333333332387;43.62714285714279
35.2;47.98;45.47;35.97;21.37;40.45;9.16416666666572;43.78904761904755
34.17;42.91;47.98;45.47;35.97;41.0;10.74708333333239;43.943809523809456
30.41;30.09;42.91;47.98;45.47;40.1;11.724166666665722;44.044345238095175
30.11;30.45;30.09;42.91;47.98;39.88;12.84791666666572;44.15285714285707
30.02;31.04;30.45;30.09;42.91;42.87;14.133333333332388;44.26023809523802
30.67;33.9;31.04;30.45;30.09;46.66;15.545416666665721;44.06279761904755
46.51;51.7;33.9;31.04;30.45;46.12;17.599583333332387;43.93470238095231
80.21;56.58;51.7;33.9;31.04;46.77;19.70708333333239;43.76065476190469
91.45;72.83;56.58;51.7;33.9;47.97;22.517916666665723;43.55738095238088
77.28;49.55;72.83;56.58;51.7;43.14;24.49999999999905;43.32785714285708
63.65;38.6;49.55;72.83;56.58;40.36;26.108333333332386;43.087440476190416
43.62;41.87;38.6;49.55;72.83;43.14;27.85666666666572;42.90345238095232
39.17;40.54;41.87;38.6;49.55;44.73;29.552083333332387;42.72392857142851
30.01;36.58;40.54;41.87;38.6;43.69;31.11708333333239;42.55107142857137
56.45;33.35;36.58;40.54;41.87;42.94;32.50666666666572;42.387202380952324
55.45;33.51;33.35;36.58;40.54;42.46;33.902916666665725;42.268273809523755
54.36;31.74;33.51;33.35;36.58;44.21;35.224999999999056;42.1583928571428
50.56;31.27;31.74;33.51;33.35;43.91;36.385416666665726;42.05220238095233
52.02;30.88;31.27;31.74;33.51;44.92;37.40333333333239;41.944404761904714
56.53;30.51;30.88;31.27;31.74;51.57;38.08374999999906;41.84440476190471
69.68;30.72;30.51;30.88;31.27;66.96;38.72541666666572;41.759880952380904
79.61;30.87;30.72;30.51;30.88;79.09;39.12124999999906;41.65910714285709
81.6;33.76;30.87;30.72;30.51;83.84;39.02916666666572;41.58535714285709
73.83;35.08;33.76;30.87;30.72;75.03;38.59624999999905;41.53803571428567
66.65;35.2;35.08;33.76;30.87;70.83;38.063749999999054;41.50678571428567
65.03;34.17;35.2;35.08;33.76;69.13;37.69958333333239;41.46613095238091
58.42;30.41;34.17;35.2;35.08;62.47;37.71291666666572;41.40845238095233
58.19;30.11;30.41;34.17;35.2;60.01;37.69874999999905;41.350297619047566
61.29;30.02;30.11;30.41;34.17;64.38;37.656249999999055;41.273809523809476
64.95;30.67;30.02;30.11;30.41;67.62;37.521666666665716;41.17863095238091
69.96;46.51;30.67;30.02;30.11;69.79;37.305416666665714;41.180952380952334
77.0;80.21;46.51;30.67;30.02;76.25;38.28999999999905;41.37999999999995
85.32;91.45;80.21;46.51;30.67;95.3;39.065833333332385;41.63880952380947
81.01;77.28;91.45;80.21;46.51;79.98;40.22124999999905;41.84202380952375
72.21;63.65;77.28;91.45;80.21;68.92;41.26499999999905;41.98065476190471
65.69;43.62;63.65;77.28;91.45;56.15;41.33791666666571;41.98351190476185
65.21;39.17;43.62;63.65;77.28;53.47;41.28083333333238;41.95041666666661
59.3;30.01;39.17;43.62;63.65;53.77;41.00708333333238;41.868988095238045
56.24;56.45;30.01;39.17;43.62;56.67;41.96958333333238;41.94940476190472
56.17;55.45;56.45;30.01;39.17;53.01;42.88374999999905;42.02672619047614
55.97;54.36;55.45;56.45;30.01;52.67;43.82624999999904;42.08714285714281
55.51;50.56;54.36;55.45;56.45;52.19;44.629999999999036;42.12672619047614
55.97;52.02;50.56;54.36;55.45;51.72;45.510833333332364;42.16898809523805
61.58;56.53;52.02;50.56;54.36;52.35;46.59499999999903;42.19851190476186
74.31;69.68;56.53;52.02;50.56;66.59;48.21833333333237;42.21470238095234
95.63;79.61;69.68;56.53;52.02;86.22;50.2491666666657;42.21779761904757
95.78;81.6;79.61;69.68;56.53;88.71;52.24249999999903;42.20446428571424
80.81;73.83;81.6;79.61;69.68;77.78;53.85708333333236;42.197321428571385
68.71;66.65;73.83;81.6;79.61;69.25;55.16749999999903;42.17244047619043
64.83;65.03;66.65;73.83;81.6;59.42;56.45333333333236;42.14803571428566
59.17;58.42;65.03;66.65;73.83;53.52;57.6204166666657;42.12392857142852
59.16;58.19;58.42;65.03;66.65;51.42;58.7904166666657;42.113095238095184
64.49;61.29;58.19;58.42;65.03;51.79;60.09333333333237;42.09470238095233
71.34;64.95;61.29;58.19;58.42;54.81;61.5216666666657;42.07880952380947
79.82;69.96;64.95;61.29;58.19;57.6;62.498749999999035;42.07982142857137
98.02;77.0;69.96;64.95;61.29;68.77;62.364999999999036;42.084285714285656
111.8;85.32;77.0;69.96;64.95;67.49;62.10958333333236;42.0248809523809
105.17;81.01;85.32;77.0;69.96;55.65;62.26499999999903;42.031011904761854
84.36;72.21;81.01;85.32;77.0;52.57;62.621666666665696;42.050595238095184
72.37;65.69;72.21;81.01;85.32;43.68;63.54124999999903;42.1073809523809
68.58;65.21;65.69;72.21;81.01;39.01;64.62624999999903;42.17726190476185
63.41;59.3;65.21;65.69;72.21;36.01;65.8466666666657;42.210178571428514
58.91;56.24;59.3;65.21;65.69;37.37;65.83791666666569;42.20761904761899
57.97;56.17;56.24;59.3;65.21;36.79;65.86791666666569;42.226428571428514
59.87;55.97;56.17;56.24;59.3;36.82;65.93499999999904;42.24607142857137
61.94;55.51;55.97;56.17;56.24;36.82;66.14124999999903;42.265833333333276
62.21;55.97;55.51;55.97;56.17;37.95;66.30583333333237;42.2911309523809
65.82;61.58;55.97;55.51;55.97;39.02;66.51624999999903;42.34607142857137
74.3;74.31;61.58;55.97;55.51;42.74;66.7091666666657;42.39202380952376
97.97;95.63;74.31;61.58;55.97;53.39;67.3766666666657;42.44803571428566
104.49;95.78;95.63;74.31;61.58;55.3;67.96749999999903;42.49011904761899
85.46;80.81;95.78;95.63;74.31;56.18;68.25833333333237;42.508154761904706
73.99;68.71;80.81;95.78;95.63;55.56;68.3441666666657;42.50494047619042
67.55;64.83;68.71;80.81;95.78;55.35;68.33583333333236;42.537142857142804
62.39;59.17;64.83;68.71;80.81;51.74;68.36708333333236;42.57077380952375
59.26;59.16;59.17;64.83;68.71;49.99;68.40749999999903;42.61684523809518
60.03;64.49;59.16;59.17;64.83;51.62;68.54083333333237;42.69244047619041
68.74;71.34;64.49;59.16;59.17;50.64;68.80708333333236;42.790833333333275
73.16;79.82;71.34;64.49;59.16;59.99;69.21791666666569;42.92309523809517
93.04;98.02;79.82;71.34;64.49;67.96;70.09374999999902;43.09720238095232
91.0;111.8;98.02;79.82;71.34;66.93;71.19708333333236;43.36095238095232
76.41;105.17;111.8;98.02;79.82;59.92;72.20374999999903;43.655714285714225
63.87;84.36;105.17;111.8;98.02;50.86;72.70999999999903;43.844940476190416
26.76;72.37;84.36;105.17;111.8;44.88;72.98833333333236;44.015714285714225
18.8;68.58;72.37;84.36;105.17;40.71;73.12874999999902;44.191726190476125
16.57;63.41;68.58;72.37;84.36;34.38;73.29999999999903;44.35482142857136
20.65;58.91;63.41;68.58;72.37;30.98;73.41124999999903;44.48303571428565
19.53;57.97;58.91;63.41;68.58;27.42;73.48624999999903;44.60910714285708
18.11;59.87;57.97;58.91;63.41;27.07;73.64874999999903;44.74630952380946
17.29;61.94;59.87;57.97;58.91;27.95;73.91666666666569;44.89583333333327
17.2;62.21;61.94;59.87;57.97;30.93;74.1766666666657;45.04023809523803
18.27;65.82;62.21;61.94;59.87;29.33;74.35333333333236;45.199761904761836
18.89;74.3;65.82;62.21;61.94;59.93;74.35291666666569;45.38761904761898
20.6;97.97;74.3;65.82;62.21;74.7;74.45041666666569;45.652976190476124
20.68;104.49;97.97;74.3;65.82;79.94;74.81333333333235;45.94577380952374
20.04;85.46;104.49;97.97;74.3;64.99;75.00708333333236;46.12005952380945
18.84;73.99;85.46;104.49;97.97;59.97;75.22708333333236;46.22976190476183
16.84;67.55;73.99;85.46;104.49;64.99;75.34041666666569;46.30238095238088
15.07;62.39;67.55;73.99;85.46;59.57;75.47458333333236;46.36577380952374
13.32;59.26;62.39;67.55;73.99;57.47;75.47874999999902;46.420952380952315
11.25;60.03;59.26;62.39;67.55;56.4;75.29291666666569;46.47101190476184
9.23;68.74;60.03;59.26;62.39;63.2;75.18458333333236;46.57874999999993
11.16;73.16;68.74;60.03;59.26;61.73;74.90708333333237;46.65714285714279
12.35;93.04;73.16;68.74;60.03;60.27;74.69958333333237;46.8064285714285
9.74;91.0;93.04;73.16;68.74;58.47;73.8329166666657;46.9497023809523
6.5;76.41;91.0;93.04;73.16;51.16;72.63458333333237;47.04785714285707
2.86;63.87;76.41;91.0;93.04;41.43;71.78083333333237;47.125297619047544
0.32;26.76;63.87;76.41;91.0;24.44;69.8804166666657;47.0174404761904
0.0;18.8;26.76;63.87;76.41;12.06;67.80624999999903;46.88702380952374
-0.02;16.57;18.8;26.76;63.87;1.95;65.85458333333236;46.781011904761826
6.2;20.65;16.57;18.8;26.76;1.6;64.26041666666569;46.719523809523736
8.64;19.53;20.65;16.57;18.8;1.04;62.658749999999024;46.67255952380945
11.0;18.11;19.53;20.65;16.57;0.35;60.91874999999902;46.61922619047611
13.0;17.29;18.11;19.53;20.65;0.0;59.05833333333235;46.555773809523735
14.33;17.2;17.29;18.11;19.53;0.0;57.18291666666568;46.47404761904754
20.46;18.27;17.2;17.29;18.11;0.0;55.20166666666569;46.40821428571421
23.0;18.89;18.27;17.2;17.29;2.61;52.89291666666569;46.16392857142849
25.97;20.6;18.89;18.27;17.2;14.36;49.66916666666569;45.841904761904686
36.39;20.68;20.6;18.89;18.27;14.68;46.177083333332355;45.4891666666666
37.25;20.04;20.68;20.6;18.89;12.44;43.45124999999902;45.221607142857074
58.2;18.84;20.04;20.68;20.6;5.0;41.153333333332355;44.97678571428565
54.61;16.84;18.84;20.04;20.68;4.92;39.04041666666569;44.690178571428504
34.71;15.07;16.84;18.84;20.04;6.64;37.06874999999903;44.425297619047555
30.97;13.32;15.07;16.84;18.84;3.48;35.15458333333236;44.16249999999993
29.95;11.25;13.32;15.07;16.84;0.19;33.12208333333236;43.89374999999993
40.01;9.23;11.25;13.32;15.07;0.01;30.642499999999032;43.572499999999934
77.05;11.16;9.23;11.25;13.32;2.4;28.0591666666657;43.27148809523803
87.26;12.35;11.16;9.23;11.25;6.0;24.69708333333237;42.986249999999934
91.49;9.74;12.35;11.16;9.23;5.37;21.311249999999035;42.69619047619041
85.1;6.5;9.74;12.35;11.16;1.98;18.39833333333237;42.430357142857076
30.04;2.86;6.5;9.74;12.35;0.0;15.856249999999037;42.20077380952374
26.39;0.32;2.86;6.5;9.74;-0.09;14.75458333333237;42.05720238095231
26.78;0.0;0.32;2.86;6.5;-0.15;13.971249999999037;41.985416666666595
25.95;-0.02;0.0;0.32;2.86;-0.98;13.279999999999037;41.9736904761904
31.17;6.2;-0.02;0.0;0.32;0.0;12.677916666665704;42.00107142857135
33.1;8.64;6.2;-0.02;0.0;0.0;12.224166666665704;42.04630952380945
34.68;11.0;8.64;6.2;-0.02;0.01;11.927916666665704;42.1097023809523
35.43;13.0;11.0;8.64;6.2;3.42;11.749166666665703;42.187083333333256
36.94;14.33;13.0;11.0;8.64;6.45;11.62958333333237;42.27238095238087
37.95;20.46;14.33;13.0;11.0;14.18;11.72083333333237;42.394166666666585
36.45;23.0;20.46;14.33;13.0;15.32;11.892083333332371;42.51553571428563
37.89;25.97;23.0;20.46;14.33;21.37;12.11583333333237;42.58464285714278
39.93;36.39;25.97;23.0;20.46;35.97;12.770416666665703;42.71386904761897
