price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
1.71;-2.12;-0.09;0.0;1.25;2.41;60.991666666665395;48.61571428571418
1.46;-6.05;-2.12;-0.09;0.0;0.01;60.7379166666654;48.62380952380942
1.5;-5.1;-6.05;-2.12;-0.09;0.02;60.5254166666654;48.68315476190465
1.81;-2.79;-5.1;-6.05;-2.12;3.73;60.3654166666654;48.72607142857132
2.35;1.18;-2.79;-5.1;-6.05;9.42;59.895416666665405;48.75565476190466
104.81;53.88;1.18;-2.79;-5.1;50.75;59.048333333332074;49.07672619047609
128.24;91.02;53.88;1.18;-2.79;78.94;58.92708333333207;49.24571428571418
176.68;112.54;91.02;53.88;1.18;105.96;58.908333333332074;49.39511904761895
209.46;115.89;112.54;91.02;53.88;125.76;58.372499999998745;49.42464285714275
161.85;117.07;115.89;112.54;91.02;116.78;57.68083333333207;49.40773809523799
59.96;103.95;117.07;115.89;112.54;22.28;57.3041666666654;49.43434523809513
-0.01;85.4;103.95;117.07;115.89;9.94;56.610833333332074;49.44220238095228
95.43;76.46;85.4;103.95;117.07;8.87;55.430416666665415;49.36809523809513
84.41;73.26;76.46;85.4;103.95;7.67;54.48541666666541;49.32404761904751
73.56;68.48;73.26;76.46;85.4;6.34;53.64749999999875;49.22785714285704
73.4;67.87;68.48;73.26;76.46;5.7;52.81124999999874;49.13172619047609
9.27;70.3;67.87;68.48;73.26;7.56;52.51374999999874;49.03773809523799
73.37;82.02;70.3;67.87;68.48;12.99;52.76041666666541;48.994583333333225
107.69;108.7;82.02;70.3;67.87;74.15;53.9591666666654;49.0332738095237
117.22;7.71;108.7;82.02;70.3;117.09;51.356666666665404;48.45005952380942
99.78;11.91;7.71;108.7;82.02;95.01;51.364166666665405;48.101249999999894
83.38;7.81;11.91;7.71;108.7;35.38;51.63749999999874;47.97285714285704
8.18;4.23;7.81;11.91;7.71;30.29;51.81374999999874;47.92416666666656
4.81;2.72;4.23;7.81;11.91;25.15;51.93083333333207;47.904285714285606
3.8;1.71;2.72;4.23;7.81;20.66;52.0904166666654;47.900119047618944
2.81;1.46;1.71;2.72;4.23;18.33;52.403333333332064;47.90874999999989
2.22;1.5;1.46;1.71;2.72;15.04;52.67833333333206;47.917559523809416
2.27;1.81;1.5;1.46;1.71;20.75;52.869999999998726;47.90613095238085
2.91;2.35;1.81;1.5;1.46;24.99;52.91874999999872;47.86404761904752
17.14;104.81;2.35;1.81;1.5;31.14;55.040833333332046;48.185833333333235
99.82;128.24;104.81;2.35;1.81;33.83;56.59166666666538;48.479285714285616
126.93;176.68;128.24;104.81;2.35;33.83;59.26416666666538;48.900238095237995
140.85;209.46;176.68;128.24;104.81;57.36;63.16291666666538;49.39845238095228
121.02;161.85;209.46;176.68;128.24;30.2;65.02874999999871;49.66672619047608
97.69;59.96;161.85;209.46;176.68;13.94;63.19583333333205;49.89101190476179
11.11;-0.01;59.96;161.85;209.46;8.33;59.63708333333204;49.831785714285594
0.92;95.43;-0.01;59.96;161.85;3.42;60.42749999999871;50.347023809523684
0.79;84.41;95.43;-0.01;59.96;2.81;60.892083333332046;50.8038095238094
0.85;73.56;84.41;95.43;-0.01;2.63;61.10374999999871;51.20392857142844
1.16;73.4;73.56;84.41;95.43;2.39;61.334166666665375;51.60690476190463
1.97;9.27;73.4;73.56;84.41;2.92;58.79124999999871;51.617083333333206
44.81;73.37;9.27;73.4;73.56;4.94;58.43083333333205;51.97648809523797
70.42;107.69;73.37;9.27;73.4;23.97;58.388749999998716;52.17613095238083
84.37;117.22;107.69;73.37;9.27;36.45;62.95166666666538;52.17690476190464
89.32;99.78;117.22;107.69;73.37;38.09;66.61291666666538;52.2052976190475
67.45;83.38;99.78;117.22;107.69;33.28;69.76166666666539;52.491011904761784
40.87;8.18;83.38;99.78;117.22;23.13;69.92624999999872;52.359404761904635
40.38;4.81;8.18;83.38;99.78;9.34;70.01333333333206;52.23833333333321
22.98;3.8;4.81;8.18;83.38;4.92;70.10041666666538;52.13797619047606
3.84;2.81;3.8;4.81;8.18;3.61;70.15666666666537;52.04559523809511
3.81;2.22;2.81;3.8;4.81;3.08;70.18666666666537;51.969285714285576
20.06;2.27;2.22;2.81;3.8;3.03;70.20583333333205;51.859285714285576
42.65;2.91;2.27;2.22;2.81;4.29;70.22916666666539;51.727857142857005
59.94;17.14;2.91;2.27;2.22;7.84;66.57624999999872;51.644523809523676
79.55;99.82;17.14;2.91;2.27;10.13;65.39208333333205;52.03732142857129
108.76;126.93;99.82;17.14;2.91;10.0;63.31916666666539;52.591488095237956
137.13;140.85;126.93;99.82;17.14;4.98;60.46041666666539;53.08845238095224
