price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
42.05;46.78;57.67;69.76;71.53;38.45;63.33666666666567;43.957023809523676
43.78;48.27;46.78;57.67;69.76;38.82;63.18083333333234;44.134940476190344
44.0;47.52;48.27;46.78;57.67;38.81;63.070416666665665;44.34559523809511
44.87;46.53;47.52;48.27;46.78;39.6;62.860416666665664;44.56309523809511
47.51;47.34;46.53;47.52;48.27;41.73;62.668749999998994;44.77339285714273
48.25;47.29;47.34;46.53;47.52;43.52;62.38583333333233;44.978869047618915
49.94;74.46;47.29;47.34;46.53;44.29;62.950833333332326;45.294166666666534
51.26;82.22;74.46;47.29;47.34;45.67;63.157499999999;45.65029761904749
50.23;79.7;82.22;74.46;47.29;44.1;63.339583333332335;46.0298214285713
48.25;65.22;79.7;82.22;74.46;41.83;63.065833333332336;46.33898809523797
39.12;50.5;65.22;79.7;82.22;36.04;62.287916666665666;46.53910714285702
39.99;45.54;50.5;65.22;79.7;25.08;61.55791666666567;46.698095238095114
39.55;44.43;45.54;50.5;65.22;25.74;60.989166666665675;46.88517857142845
37.84;40.03;44.43;45.54;50.5;12.75;60.31458333333234;47.06476190476178
34.92;37.07;40.03;44.43;45.54;16.26;59.54708333333233;47.205416666666544
39.21;31.04;37.07;40.03;44.43;35.04;58.499999999999;47.23428571428559
39.87;27.61;31.04;37.07;40.03;51.29;57.272083333332326;47.1623214285713
46.28;39.99;27.61;31.04;37.07;56.66;56.12916666666566;47.14845238095226
52.7;49.65;39.99;27.61;31.04;57.49;55.05791666666567;47.19428571428559
58.37;53.4;49.65;39.99;27.61;54.73;53.50541666666567;47.262857142857015
48.28;53.92;53.4;49.65;39.99;51.81;52.39458333333234;47.33392857142845
45.02;53.4;53.92;53.4;49.65;49.4;51.63916666666568;47.414226190476064
39.86;52.73;53.4;53.92;53.4;45.74;50.929583333332346;47.50773809523797
25.26;49.62;52.73;53.4;53.92;42.09;50.59416666666567;47.59190476190464
11.3;42.05;49.62;52.73;53.4;42.09;50.39708333333234;47.61333333333321
0.1;43.78;42.05;49.62;52.73;42.02;50.209999999999006;47.64285714285702
0.0;44.0;43.78;42.05;49.62;42.1;50.06333333333234;47.67374999999987
0.0;44.87;44.0;43.78;42.05;42.1;49.99416666666567;47.705119047618915
0.0;47.51;44.87;44.0;43.78;43.82;50.001249999999004;47.73952380952368
0.0;48.25;47.51;44.87;44.0;46.19;50.041249999999;47.76767857142844
0.0;49.94;48.25;47.51;44.87;44.57;49.01958333333234;47.801309523809394
0.0;51.26;49.94;48.25;47.51;48.92;47.729583333332336;47.83458333333321
0.0;50.23;51.26;49.94;48.25;50.04;46.50166666666567;47.87107142857129
-0.01;48.25;50.23;51.26;49.94;49.31;45.79458333333233;47.90928571428558
-0.16;39.12;48.25;50.23;51.26;42.04;45.320416666665665;47.92761904761891
-3.01;39.99;39.12;48.25;50.23;35.37;45.08916666666567;48.01636904761891
-3.99;39.55;39.99;39.12;48.25;35.46;44.88583333333233;48.0985714285713
-6.55;37.84;39.55;39.99;39.12;33.1;44.794583333332326;48.247916666666534
-10.0;34.92;37.84;39.55;39.99;30.68;44.704999999998996;48.35898809523796
-5.04;39.21;34.92;37.84;39.55;32.6;45.045416666665666;48.38380952380939
-0.16;39.87;39.21;34.92;37.84;41.07;45.556249999999004;48.3158333333332
6.75;46.28;39.87;39.21;34.92;52.66;45.81833333333233;48.25404761904748
27.72;52.7;46.28;39.87;39.21;57.62;45.945416666665665;48.225535714285584
29.87;58.37;52.7;46.28;39.87;58.05;46.15249999999899;48.24720238095225
25.71;48.28;58.37;52.7;46.28;50.83;45.91749999999899;48.22619047619034
23.62;45.02;48.28;58.37;52.7;50.09;45.56833333333231;48.20011904761892
4.96;39.86;45.02;48.28;58.37;46.28;45.03208333333231;48.165119047618916
1.22;25.26;39.86;45.02;48.28;43.98;44.017083333332316;48.064940476190344
2.87;11.3;25.26;39.86;45.02;40.41;42.735833333332316;47.88166666666653
2.48;0.1;11.3;25.26;39.86;40.39;40.915833333332316;47.632142857142725
4.11;0.0;0.1;11.3;25.26;40.01;39.08249999999898;47.38154761904749
4.91;0.0;0.0;0.1;11.3;37.49;37.21291666666565;47.130952380952245
24.42;0.0;0.0;0.0;0.1;36.49;35.23333333333232;46.870119047618914
33.88;0.0;0.0;0.0;0.0;36.49;33.22291666666565;46.59517857142844
99.54;0.0;0.0;0.0;0.0;40.01;31.142083333332312;46.329880952380826
117.45;0.0;0.0;0.0;0.0;52.08;29.006249999998982;46.03869047619035
115.07;0.0;0.0;0.0;0.0;49.3;26.913333333332314;45.74083333333321
78.05;-0.01;0.0;0.0;0.0;40.87;24.90249999999898;45.447261904761774
47.64;-0.16;-0.01;0.0;0.0;37.49;23.265833333332314;45.196071428571294
39.99;-3.01;-0.16;-0.01;0.0;30.39;21.47416666666565;44.96761904761892
38.97;-3.99;-3.01;-0.16;-0.01;18.04;19.65999999999898;44.73279761904749
35.61;-6.55;-3.99;-3.01;-0.16;20.05;17.81041666666565;44.49678571428558
37.39;-10.0;-6.55;-3.99;-3.01;10.03;15.938749999998981;44.25464285714272
43.11;-5.04;-10.0;-6.55;-3.99;4.47;14.094999999998981;44.0305952380951
60.84;-0.16;-5.04;-10.0;-6.55;4.12;12.427083333332313;43.78517857142843
73.21;6.75;-0.16;-5.04;-10.0;13.15;10.779999999998978;43.511904761904624
104.9;27.72;6.75;-0.16;-5.04;33.91;9.739166666665644;43.33392857142844
136.31;29.87;27.72;6.75;-0.16;36.54;8.551666666665644;43.166190476190344
124.8;25.71;29.87;27.72;6.75;32.14;7.611249999998979;43.01666666666653
84.85;23.62;25.71;29.87;27.72;28.09;6.719583333332312;42.859107142857006
75.15;4.96;23.62;25.71;29.87;4.16;5.265416666665645;42.613154761904624
68.5;1.22;4.96;23.62;25.71;0.33;4.263749999998978;42.35863095238082
41.81;2.87;1.22;4.96;23.62;5.54;3.9124999999989782;42.13517857142844
