price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
40.04;52.45;60.46;63.34;66.78;97.51;32.609166666665615;63.97029761904763
42.01;40.82;52.45;60.46;63.34;91.36;33.22374999999895;63.72494047619048
38.53;33.26;40.82;52.45;60.46;81.56;33.64999999999895;63.46047619047619
43.84;28.61;33.26;40.82;52.45;60.09;34.18208333333228;63.214761904761914
43.97;25.17;28.61;33.26;40.82;64.09;34.81999999999895;62.9517261904762
42.76;20.64;25.17;28.61;33.26;72.96;35.29916666666561;62.66702380952382
43.85;18.82;20.64;25.17;28.61;72.58;35.909583333332286;62.37690476190477
45.11;17.85;18.82;20.64;25.17;75.17;36.22749999999895;62.08250000000002
51.01;19.55;17.85;18.82;20.64;79.05;36.14083333333228;61.798392857142865
59.39;25.5;19.55;17.85;18.82;91.44;36.13124999999895;61.52964285714287
66.05;38.73;25.5;19.55;17.85;111.55;36.52041666666562;61.28434523809524
89.02;50.07;38.73;25.5;19.55;125.89;37.205833333332286;61.01482142857143
85.25;49.54;50.07;38.73;25.5;122.17;37.98583333333228;60.69738095238095
81.35;50.1;49.54;50.07;38.73;110.9;38.826666666665616;60.35922619047619
76.22;50.76;50.1;49.54;50.07;107.95;39.78874999999895;60.02053571428572
73.15;39.34;50.76;50.1;49.54;93.55;40.320416666665615;59.57577380952382
75.99;37.34;39.34;50.76;50.1;87.62;40.76124999999895;59.09613095238096
84.98;45.04;37.34;39.34;50.76;86.43;41.524166666665614;58.66202380952383
92.07;49.95;45.04;37.34;39.34;94.25;42.39708333333228;58.234226190476214
101.38;50.8;49.95;45.04;37.34;99.52;41.807499999998946;57.791130952380975
122.35;54.21;50.8;49.95;45.04;104.68;41.213749999998946;57.30166666666668
114.3;53.32;54.21;50.8;49.95;103.26;40.65291666666562;56.901071428571434
98.79;50.09;53.32;54.21;50.8;94.53;40.10083333333228;56.538750000000014
91.07;42.18;50.09;53.32;54.21;86.97;39.33916666666561;56.155238095238104
86.31;40.04;42.18;50.09;53.32;81.13;38.82208333333228;55.81315476190478
80.02;42.01;40.04;42.18;50.09;77.43;38.87166666666561;55.519404761904774
75.16;38.53;42.01;40.04;42.18;71.33;39.091249999998944;55.26327380952383
62.8;43.84;38.53;42.01;40.04;68.4;39.725833333332275;55.16654761904764
62.0;43.97;43.84;38.53;42.01;65.34;40.509166666665614;55.046785714285726
58.49;42.76;43.97;43.84;38.53;64.05;41.43083333333228;54.86702380952383
56.35;43.85;42.76;43.97;43.84;62.76;42.473749999998944;54.69601190476193
55.7;45.11;43.85;42.76;43.97;63.32;43.609583333332274;54.51708333333336
52.16;51.01;45.11;43.85;42.76;65.85;44.92041666666561;54.3501785714286
57.95;59.39;51.01;45.11;43.85;75.74;46.33249999999895;54.15940476190479
62.97;66.05;59.39;51.01;45.11;89.38;47.47083333333228;53.88857142857145
64.94;89.02;66.05;59.39;51.01;104.27;49.09374999999895;53.66910714285717
63.8;85.25;89.02;66.05;59.39;103.3;50.58166666666562;53.44934523809527
61.22;81.35;85.25;89.02;66.05;95.85;51.88374999999895;53.27345238095241
58.74;76.22;81.35;85.25;89.02;86.56;52.94458333333228;53.08458333333336
52.28;73.15;76.22;81.35;85.25;78.72;54.353333333332294;52.96315476190479
46.47;75.99;73.15;76.22;81.35;75.15;55.96374999999896;52.893928571428596
49.28;84.98;75.99;73.15;76.22;76.91;57.627916666665634;52.88529761904764
48.91;92.07;84.98;75.99;73.15;86.95;59.38291666666563;52.872321428571446
51.48;101.38;92.07;84.98;75.99;104.6;61.490416666665624;52.883392857142866
57.37;122.35;101.38;92.07;84.98;114.77;64.32958333333228;52.98857142857144
54.19;114.3;122.35;101.38;92.07;108.49;66.87041666666562;53.05428571428572
33.51;98.79;114.3;122.35;101.38;85.1;68.89958333333229;53.079642857142865
27.58;91.07;98.79;114.3;122.35;75.82;70.93666666666562;53.10404761904763
25.76;86.31;91.07;98.79;114.3;73.01;72.86458333333228;53.13488095238096
24.39;80.02;86.31;91.07;98.79;70.69;74.44833333333229;53.15029761904763
21.98;75.16;80.02;86.31;91.07;66.69;75.97458333333229;53.17309523809525
19.32;62.8;75.16;80.02;86.31;67.62;76.76458333333228;53.13976190476191
18.26;62.0;62.8;75.16;80.02;65.01;77.51583333333228;53.11988095238096
17.63;58.49;62.0;62.8;75.16;65.1;78.17124999999895;53.086785714285725
18.02;56.35;58.49;62.0;62.8;63.34;78.69208333333229;53.04863095238096
18.49;55.7;56.35;58.49;62.0;63.37;79.13333333333229;53.003273809523826
18.84;52.16;55.7;56.35;58.49;63.26;79.18124999999897;52.921785714285726
19.41;57.95;52.16;55.7;56.35;64.45;79.12124999999897;52.81589285714288
20.71;62.97;57.95;52.16;55.7;68.55;78.99291666666564;52.6586904761905
21.0;64.94;62.97;57.95;52.16;74.82;77.9895833333323;52.42458333333335
21.03;63.8;64.94;62.97;57.95;78.85;77.0958333333323;52.18946428571431
21.13;61.22;63.8;64.94;62.97;73.57;76.2570833333323;51.98333333333335
21.02;58.74;61.22;63.8;64.94;72.51;75.52874999999896;51.81773809523811
20.53;52.28;58.74;61.22;63.8;69.75;74.65916666666563;51.660357142857166
20.08;46.47;52.28;58.74;61.22;70.79;73.42916666666564;51.48964285714288
20.03;49.28;46.47;52.28;58.74;73.39;71.94166666666563;51.3251785714286
20.17;48.91;49.28;46.47;52.28;79.11;70.14333333333231;51.098750000000024
20.33;51.48;48.91;49.28;46.47;90.05;68.06416666666564;50.78255952380954
59.9;57.37;51.48;48.91;49.28;97.27;65.35666666666565;50.44089285714288
35.68;54.19;57.37;51.48;48.91;101.11;62.85208333333231;50.1176785714286
18.62;33.51;54.19;57.37;51.48;91.57;60.13208333333231;49.81059523809526
15.13;27.58;33.51;54.19;57.37;80.0;57.48666666666565;49.523452380952406
10.14;25.76;27.58;33.51;54.19;73.39;54.96374999999898;49.242202380952406
3.48;24.39;25.76;27.58;33.51;70.42;52.64583333333232;48.966607142857164
2.76;21.98;24.39;25.76;27.58;66.99;50.429999999998984;48.70047619047621
0.01;19.32;21.98;24.39;25.76;59.7;48.618333333332316;48.41297619047621
2.62;18.26;19.32;21.98;24.39;56.17;46.79583333333232;48.1347023809524
3.48;17.63;18.26;19.32;21.98;38.57;45.09333333333232;47.85214285714287
11.48;18.02;17.63;18.26;19.32;34.4;43.49624999999899;47.58238095238097
15.05;18.49;18.02;17.63;18.26;34.28;41.945833333332324;47.315238095238115
16.34;18.84;18.49;18.02;17.63;34.61;40.55749999999899;47.05083333333335
18.22;19.41;18.84;18.49;18.02;34.3;38.95166666666565;46.78273809523811
18.76;20.71;19.41;18.84;18.49;34.98;37.19083333333232;46.49797619047621
58.2;21.0;20.71;19.41;18.84;34.83;35.35999999999899;46.17761904761907
53.76;21.03;21.0;20.71;19.41;35.58;33.57791666666566;45.833452380952394
49.93;21.13;21.03;21.0;20.71;36.88;31.90749999999899;45.52130952380954
44.65;21.02;21.13;21.03;21.0;37.8;30.33583333333232;45.21482142857145
40.58;20.53;21.02;21.13;21.03;37.31;29.012916666665657;44.92184523809525
39.13;20.08;20.53;21.02;21.13;36.78;27.91333333333232;44.62000000000002
49.43;20.03;20.08;20.53;21.02;37.04;26.69458333333232;44.302380952380965
55.06;20.17;20.03;20.08;20.53;37.53;25.497083333332323;43.95154761904763
57.93;20.33;20.17;20.03;20.08;48.63;24.199166666665658;43.53654761904763
57.86;59.9;20.33;20.17;20.03;55.29;24.30458333333232;43.314107142857154
57.33;35.68;59.9;20.33;20.17;59.97;23.533333333332322;42.92464285714287
13.42;18.62;35.68;59.9;20.33;56.95;22.912916666665655;42.49041666666668
1.97;15.13;18.62;35.68;59.9;35.06;22.394166666665654;42.10428571428573
0.01;10.14;15.13;18.62;35.68;34.55;21.74333333333232;41.727797619047635
-0.01;3.48;10.14;15.13;18.62;34.83;20.872083333332323;41.32934523809525
-0.31;2.76;3.48;10.14;15.13;29.03;20.071249999998987;40.94702380952382
-0.42;0.01;2.76;3.48;10.14;27.3;19.266666666665653;40.59172619047621
-1.72;2.62;0.01;2.76;3.48;22.24;18.61499999999899;40.27297619047621
-1.78;3.48;2.62;0.01;2.76;18.62;18.025416666665656;40.064107142857154
-1.77;11.48;3.48;2.62;0.01;5.04;17.75291666666566;39.92767857142859
-1.41;15.05;11.48;3.48;2.62;5.06;17.609583333332324;39.8132142857143
-0.11;16.34;15.05;11.48;3.48;20.0;17.505416666665656;39.7044642857143
5.91;18.22;16.34;15.05;11.48;26.05;17.455833333332322;39.60875000000002
19.17;18.76;18.22;16.34;15.05;33.2;17.37458333333232;39.5122023809524
20.56;58.2;18.76;18.22;16.34;33.08;18.924583333332322;39.651309523809545
59.93;53.76;58.2;18.76;18.22;32.87;20.28833333333232;39.759523809523834
77.01;49.93;53.76;58.2;18.76;31.69;21.48833333333232;39.837202380952405
69.56;44.65;49.93;53.76;58.2;30.87;22.472916666665654;39.87797619047621
68.55;40.58;44.65;49.93;53.76;30.6;23.308333333332325;39.897440476190496
73.19;39.13;40.58;44.65;49.93;29.29;24.10208333333232;39.911428571428594
80.57;49.43;39.13;40.58;44.65;28.58;25.32708333333232;39.98517857142859
95.26;55.06;49.43;39.13;40.58;30.32;26.78083333333232;40.08952380952384
108.43;57.93;55.06;49.43;39.13;31.62;28.347499999998984;40.14488095238098
127.33;57.86;57.93;55.06;49.43;32.85;28.262499999998983;40.160178571428595
116.1;57.33;57.86;57.93;55.06;32.44;29.16458333333232;40.14446428571431
107.52;13.42;57.33;57.86;57.93;31.75;28.94791666666565;39.88535714285717
91.98;1.97;13.42;57.33;57.86;31.41;28.39958333333232;39.68839285714288
86.51;0.01;1.97;13.42;57.33;28.84;27.977499999998987;39.482797619047645
83.37;-0.01;0.01;1.97;13.42;26.07;27.83208333333232;39.27541666666669
78.36;-0.31;-0.01;0.01;1.97;23.03;27.704166666665657;39.10077380952383
70.21;-0.42;-0.31;-0.01;0.01;15.84;27.686249999998992;38.93577380952383
67.14;-1.72;-0.42;-0.31;-0.01;9.86;27.505416666665656;38.79315476190478
67.71;-1.78;-1.72;-0.42;-0.31;9.14;27.28624999999899;38.671726190476214
65.82;-1.77;-1.78;-1.72;-0.42;4.17;26.734166666665658;38.6311904761905
65.57;-1.41;-1.77;-1.78;-1.72;10.22;26.048333333332327;38.59267857142859
67.71;-0.11;-1.41;-1.77;-1.78;21.63;25.362916666665658;38.47297619047621
76.55;5.91;-0.11;-1.41;-1.77;25.73;24.84999999999899;38.35309523809526
90.6;19.17;5.91;-0.11;-1.41;29.39;24.86708333333232;38.26958333333336
95.93;20.56;19.17;5.91;-0.11;33.62;23.298749999998986;38.19505952380955
84.93;59.93;20.56;19.17;5.91;30.82;23.555833333332316;38.35613095238098
77.15;77.01;59.93;20.56;19.17;29.92;24.68416666666565;38.62589285714289
68.42;69.56;77.01;59.93;20.56;27.67;25.722083333332318;38.85619047619051
66.47;68.55;69.56;77.01;59.93;26.58;26.88749999999898;39.082083333333365
66.59;73.19;68.55;69.56;77.01;26.76;28.30666666666565;39.34339285714289
70.21;80.57;73.19;68.55;69.56;26.73;29.60416666666565;39.65285714285717
62.64;95.26;80.57;73.19;68.55;29.0;31.279166666665656;40.03940476190479
63.73;108.43;95.26;80.57;73.19;64.95;33.383333333332324;40.49660714285718
71.9;127.33;108.43;95.26;80.57;68.46;36.277916666665654;41.05898809523813
61.42;116.1;127.33;108.43;95.26;66.78;38.72666666666566;41.55696428571432
58.45;107.52;116.1;127.33;108.43;63.34;42.64749999999899;42.00797619047623
56.72;91.98;107.52;116.1;127.33;60.46;46.39791666666565;42.368511904761945
53.92;86.51;91.98;107.52;116.1;52.45;50.002083333332315;42.71178571428575
22.56;83.37;86.51;91.98;107.52;40.82;53.47624999999899;43.05285714285718
24.17;78.36;83.37;86.51;91.98;33.26;56.75416666666565;43.38220238095242
18.39;70.21;78.36;83.37;86.51;28.61;59.69708333333232;43.70583333333337
18.46;67.14;70.21;78.36;83.37;25.17;62.566249999998995;44.046785714285754
18.5;67.71;67.14;70.21;78.36;20.64;65.46166666666566;44.395416666666705
18.58;65.82;67.71;67.14;70.21;18.82;68.27791666666566;44.76238095238099
18.96;65.57;65.82;67.71;67.14;17.85;71.06874999999899;45.091845238095274
19.39;67.71;65.57;65.82;67.71;19.55;73.89458333333232;45.366130952380985
25.54;76.55;67.71;65.57;65.82;25.5;76.83791666666565;45.66863095238099
56.15;90.6;76.55;67.71;65.57;38.73;79.81416666666564;46.03297619047623
57.9;95.93;90.6;76.55;67.71;50.07;82.95458333333231;46.40386904761909
32.03;84.93;95.93;90.6;76.55;49.54;83.99624999999898;46.72595238095242
20.41;77.15;84.93;95.93;90.6;50.1;84.00208333333232;47.00708333333338
19.12;68.42;77.15;84.93;95.93;50.76;83.95458333333232;47.249642857142895
18.54;66.47;68.42;77.15;84.93;39.34;83.86791666666566;47.48708333333337
17.77;66.59;66.47;68.42;77.15;37.34;83.59291666666566;47.72416666666671
17.0;70.21;66.59;66.47;68.42;45.04;83.16124999999899;47.982976190476236
16.31;62.64;70.21;66.59;66.47;49.95;81.80208333333233;48.183214285714335
16.95;63.73;62.64;70.21;66.59;50.8;79.93958333333232;48.175952380952424
16.67;71.9;63.73;62.64;70.21;54.21;77.629999999999;48.19642857142861
10.38;61.42;71.9;63.73;62.64;53.32;75.35166666666568;48.16452380952386
3.47;58.45;61.42;71.9;63.73;50.09;73.30708333333234;48.13541666666671
0.0;56.72;58.45;61.42;71.9;42.18;71.83791666666568;48.11315476190481
-0.07;53.92;56.72;58.45;61.42;40.04;70.47999999999901;48.12190476190481
-0.89;22.56;53.92;56.72;58.45;42.01;67.94624999999901;48.013214285714334
-2.02;24.17;22.56;53.92;56.72;38.53;65.68833333333235;47.95910714285719
-2.07;18.39;24.17;22.56;53.92;43.84;63.529166666665695;47.898273809523864
-2.22;18.46;18.39;24.17;22.56;43.97;61.50083333333236;47.858333333333384
-2.49;18.5;18.46;18.39;24.17;42.76;59.45041666666569;47.84559523809529
-2.5;18.58;18.5;18.46;18.39;43.85;57.482083333332355;47.844166666666716
-2.07;18.96;18.58;18.5;18.46;45.11;55.539999999999026;47.85077380952386
-1.84;19.39;18.96;18.58;18.5;51.01;53.5266666666657;47.84982142857148
-0.1;25.54;19.39;18.96;18.58;59.39;51.40124999999903;47.85005952380958
3.08;56.15;25.54;19.39;18.96;66.05;49.96583333333237;47.95375000000005
3.43;57.9;56.15;25.54;19.39;89.02;48.381249999999035;48.0003571428572
4.43;32.03;57.9;56.15;25.54;85.25;46.17708333333237;47.896130952381
3.43;20.41;32.03;57.9;56.15;81.35;43.8129166666657;47.71940476190481
2.76;19.12;20.41;32.03;57.9;76.22;41.75874999999903;47.53107142857147
3.43;18.54;19.12;20.41;32.03;73.15;39.7616666666657;47.407261904761945
2.93;17.77;18.54;19.12;20.41;75.99;37.72749999999903;47.290773809523856
3.44;17.0;17.77;18.54;19.12;84.98;35.5104166666657;47.123869047619095
4.82;16.31;17.0;17.77;18.54;92.07;33.579999999999025;46.923630952381004
12.04;16.95;16.31;17.0;17.77;101.38;31.63083333333236;46.722142857142906
35.15;16.67;16.95;16.31;17.0;122.35;29.329583333332362;46.498690476190525
40.53;10.38;16.67;16.95;16.31;114.3;27.202916666665697;46.243095238095286
14.62;3.47;10.38;16.67;16.95;98.79;24.91208333333236;45.96559523809529
16.17;0.0;3.47;10.38;16.67;91.07;22.54874999999903;45.71452380952386
15.63;-0.07;0.0;3.47;10.38;86.31;20.299166666665695;45.47577380952386
11.9;-0.89;-0.07;0.0;3.47;80.02;19.322083333332362;45.220416666666715
7.24;-2.02;-0.89;-0.07;0.0;75.16;18.23083333333236;44.97904761904766
7.87;-2.07;-2.02;-0.89;-0.07;62.8;17.37833333333236;44.705773809523855
8.96;-2.22;-2.07;-2.02;-0.89;62.0;16.516666666665696;44.430833333333375
9.15;-2.49;-2.22;-2.07;-2.02;58.49;15.64208333333236;44.16148809523814
10.41;-2.5;-2.49;-2.22;-2.07;56.35;14.763749999999028;43.88559523809528
11.73;-2.07;-2.5;-2.49;-2.22;55.7;13.88749999999903;43.60476190476195
13.0;-1.84;-2.07;-2.5;-2.49;52.16;13.002916666665698;43.29017857142861
20.27;-0.1;-1.84;-2.07;-2.5;57.95;11.934583333332363;42.936071428571466
57.82;3.08;-0.1;-1.84;-2.07;62.97;9.723333333332363;42.56125000000004
59.84;3.43;3.08;-0.1;-1.84;64.94;7.4537499999990295;42.05178571428575
58.1;4.43;3.43;3.08;-0.1;63.8;6.30374999999903;41.570714285714324
56.74;3.43;4.43;3.43;3.08;61.22;5.5962499999990305;41.1069047619048
42.93;2.76;3.43;4.43;3.43;58.74;4.914583333332364;40.6696428571429
24.53;3.43;2.76;3.43;4.43;52.28;4.28499999999903;40.2546428571429
23.32;2.93;3.43;2.76;3.43;46.47;3.6666666666656975;39.81976190476195
22.9;3.44;2.93;3.43;2.76;49.28;3.101666666665697;39.33440476190481
22.99;4.82;3.44;2.93;3.43;48.91;2.6229166666656973;38.815059523809566
21.03;12.04;4.82;3.44;2.93;51.48;2.418333333332364;38.283273809523855
20.75;35.15;12.04;4.82;3.44;57.37;3.188333333332364;37.76422619047623
18.77;40.53;35.15;12.04;4.82;54.19;4.444583333332364;37.32511904761908
14.54;14.62;40.53;35.15;12.04;33.51;4.909166666665698;36.82410714285718
11.08;16.17;14.62;40.53;35.15;27.58;5.582916666665699;36.37827380952385
7.43;15.63;16.17;14.62;40.53;25.76;6.2370833333323645;35.957559523809564
0.8;11.9;15.63;16.17;14.62;24.39;6.769999999999031;35.552083333333364
-0.01;7.24;11.9;15.63;16.17;21.98;7.155833333332365;35.14779761904765
-1.0;7.87;7.24;11.9;15.63;19.32;7.569999999999031;34.82083333333336
-1.49;8.96;7.87;7.24;11.9;18.26;8.035833333332365;34.505119047619075
-1.8;9.15;8.96;7.87;7.24;17.63;8.520833333332366;34.2114285714286
-2.05;10.41;9.15;8.96;7.87;18.02;9.058749999999032;33.93797619047622
-2.03;11.73;10.41;9.15;8.96;18.49;9.633749999999031;33.676250000000024
-1.83;13.0;11.73;10.41;9.15;18.84;10.252083333332365;33.443154761904786
-0.41;20.27;13.0;11.73;10.41;19.41;11.100833333332366;33.21886904761908
